Min Dist,Classification
3.42677736,INF
3.42869902,INF
3.42924762,INF
3.42968297,IND
3.43498302,INF
3.43629646,INF
3.43750024,INF
3.43766403,INF
3.43816614,INF
3.44304991,INF
3.4432447,IND
3.443609,INF
3.44417071,INF
3.44480348,IND
3.44542527,INF
3.44716382,INF
3.45125341,INF
3.45219851,INF
3.45344067,INF
3.45415425,INF
3.45453644,IND
3.45805359,INF
3.46075153,INF
3.46292067,INF
3.46333122,INF
3.46492529,IND
3.46595526,INF
3.46658278,IND
3.46666169,INF
3.46681118,IND
3.46730447,INF
3.46752548,INF
3.46830297,IND
3.46914101,INF
3.46926856,INF
3.47008586,IND
3.47193122,INF
3.47714782,IND
3.47774959,INF
3.47960377,INF
3.4832058,INF
3.48423004,INF
3.48752451,IND
3.48869371,INF
3.4901948,INF
3.49044275,INF
3.49080157,INF
3.49091434,INF
3.49192166,INF
3.49264264,IND
3.49488378,IND
3.49651432,INF
3.4978106,INF
3.49853754,INF
3.50048423,INF
3.50093436,INF
3.5022161,INF
3.50452566,INF
3.50477409,INF
3.50508785,INF
3.50686216,INF
3.51365185,INF
3.51433611,INF
3.51532054,INF
3.52045298,INF
3.52107525,INF
3.52207136,INF
3.52250504,INF
3.52332616,IND
3.52345228,INF
3.52387905,INF
3.52533841,INF
3.5268662,INF
3.52892399,INF
3.53087091,IND
3.53101158,INF
3.53101635,INF
3.53220844,INF
3.53258061,IND
3.53267288,INF
3.53323174,INF
3.53379679,INF
3.53420997,INF
3.53677082,INF
3.53740144,INF
3.5388,INF
3.53905129,INF
3.53905129,INF
3.53905129,INF
3.53905129,INF
3.53905129,INF
3.53986239,INF
3.54015756,INF
3.54035115,INF
3.54097438,INF
3.54158592,INF
3.54358411,INF
3.54397321,INF
3.544976,INF
3.54542446,INF
3.54608083,INF
3.54634833,INF
3.54763699,INF
3.54860783,INF
3.54908872,INF
3.54960299,INF
3.54986119,IND
3.55212116,INF
3.55245948,INF
3.55349159,IND
3.55410433,INF
3.5555563,INF
3.55612826,INF
3.55638528,INF
3.55700731,INF
3.55819297,INF
3.55943441,INF
3.55965948,INF
3.56040812,INF
3.5605998,INF
3.56148458,INF
3.56247663,INF
3.56332064,INF
3.56345534,INF
3.56599307,INF
3.56642604,INF
3.56912661,INF
3.580338,INF
3.58090019,IND
3.5810411,INF
3.58447123,INF
3.58864903,INF
3.58897352,INF
3.58935595,IND
3.59097815,INF
3.59414101,INF
3.59699869,INF
3.59870028,INF
3.59920907,INF
3.59922838,INF
3.60040951,INF
3.60338163,INF
3.60465789,INF
3.60508633,INF
3.60935116,INF
3.60966825,INF
3.61145258,INF
3.6121912,IND
3.61541319,INF
3.62017989,INF
3.62034249,INF
3.6208775,INF
3.62239766,INF
3.6228168,INF
3.62421298,INF
3.62431645,INF
3.62717581,INF
3.62723851,IND
3.63655996,INF
3.63682532,INF
3.63942432,INF
3.63984847,INF
3.64064574,IND
3.64116025,INF
3.64175081,INF
3.64198995,INF
3.64440894,IND
3.64577174,INF
3.64660954,INF
3.64831877,IND
3.64846039,INF
3.65073276,IND
3.65116572,INF
3.65316606,INF
3.65419674,INF
3.65440202,INF
3.65682483,INF
3.65959287,INF
3.65987349,INF
3.65998936,INF
3.66249347,IND
3.66367698,INF
3.66562891,INF
3.66593981,INF
3.66692472,INF
3.66708016,INF
3.6715939,INF
3.6716795,INF
3.67306733,INF
3.67443895,INF
3.67447472,INF
3.67467737,IND
3.67486215,INF
3.67596507,INF
3.67664838,INF
3.67714715,IND
3.67802644,INF
3.67880058,INF
3.67882347,INF
3.68010688,IND
3.68204975,INF
3.68206644,INF
3.68218803,INF
3.68510962,INF
3.68543029,IND
3.68608809,INF
3.68683743,INF
3.68710375,INF
3.68765306,INF
3.68883753,IND
3.68901253,INF
3.68964982,INF
3.6899631,INF
3.69168329,INF
3.69238544,IND
3.69319963,INF
3.69413328,INF
3.69440532,IND
3.69565487,IND
3.69727445,INF
3.69812965,INF
3.69859624,INF
3.69867086,INF
3.69876838,INF
3.69925928,INF
3.70221496,INF
3.70303321,INF
3.70492363,INF
3.70528269,INF
3.70656681,INF
3.70707393,INF
3.70836544,INF
3.70880151,INF
3.70904946,INF
3.70911407,INF
3.71008086,INF
3.71016335,INF
3.71044683,INF
3.7105329,IND
3.71082425,INF
3.7112124,INF
3.71127033,INF
3.71180749,INF
3.71682668,INF
3.71722269,INF
3.71791911,IND
3.7185297,IND
3.71995211,INF
3.72045374,INF
3.72146058,IND
3.72206235,INF
3.7230854,INF
3.72314024,INF
3.72340965,INF
3.72493839,INF
3.72494912,INF
3.7254293,INF
3.7280314,IND
3.72840095,INF
3.72866154,INF
3.72896981,INF
3.72902346,INF
3.73117614,INF
3.73183751,INF
3.73309064,INF
3.73375869,INF
3.73480725,IND
3.73500705,INF
3.73586655,INF
3.73606801,INF
3.7373538,INF
3.7377336,INF
3.73984981,IND
3.74133039,IND
3.74167085,INF
3.74277782,INF
3.74394464,INF
3.7453835,IND
3.74663544,IND
3.74757433,INF
3.74797106,IND
3.74970102,INF
3.75048137,IND
3.75359869,IND
3.7539587,IND
3.75472879,IND
3.75641918,INF
3.75698256,INF
3.75887442,INF
3.7593112,INF
3.75946617,IND
3.76163936,INF
3.76285386,INF
3.76299834,IND
3.76365829,IND
3.76443338,INF
3.76819372,IND
3.76859713,INF
3.76876473,INF
3.77096438,INF
3.7714529,INF
3.77271914,INF
3.77364469,INF
3.77579713,INF
3.77864027,INF
3.78218794,INF
3.78240204,INF
3.78241658,INF
3.78390265,INF
3.7841568,INF
3.78455114,INF
3.7849412,INF
3.78536367,INF
3.78700471,INF
3.78764224,INF
3.78924155,INF
3.79018545,INF
3.79061913,INF
3.79173231,INF
3.79254103,INF
3.7936542,INF
3.79419518,INF
3.79466081,INF
3.79637051,IND
3.79653454,INF
3.80016422,INF
3.80091906,IND
3.80280685,INF
3.8042984,INF
3.80575562,INF
3.80928922,INF
3.80951309,INF
3.80967093,INF
3.80974412,INF
3.80977416,INF
3.81036448,INF
3.81050754,INF
3.81462479,INF
3.81505013,INF
3.81615376,INF
3.81712604,INF
3.81887031,IND
3.82262921,INF
3.82367444,INF
3.82440829,INF
3.82644844,INF
3.82705355,INF
3.82721066,INF
3.82962799,INF
3.83079314,IND
3.83102894,INF
3.83405662,INF
3.8354218,INF
3.83569431,INF
3.83595324,INF
3.83639002,INF
3.8365593,INF
3.8366394,INF
3.83671284,INF
3.83685327,INF
3.83698392,INF
3.83710766,INF
3.83722758,INF
3.83734655,INF
3.83785152,IND
3.84244609,INF
3.8446877,INF
3.84478641,INF
3.84625173,INF
3.84925985,IND
3.85449004,IND
3.85611725,IND
3.85673952,INF
3.85866976,INF
3.85897589,INF
3.85898471,INF
3.86067319,INF
3.86113763,INF
3.86140251,INF
3.86392522,INF
3.86585712,INF
3.86735296,INF
3.86791039,INF
3.86923003,INF
3.87131023,INF
3.87209129,INF
3.87264967,INF
3.87425065,INF
3.87473369,INF
3.87814069,INF
3.87843323,INF
3.87862396,INF
3.87904978,INF
3.88311315,IND
3.88360786,INF
3.88417244,INF
3.88553309,INF
3.88563442,INF
3.88741589,INF
3.88760686,INF
3.88998771,INF
3.8901577,INF
3.89215755,INF
3.89700818,INF
3.89705658,INF
3.89725566,INF
3.89945221,INF
3.89988828,INF
3.90123391,INF
3.90183687,INF
3.9020915,INF
3.90285754,IND
3.90286493,INF
3.90294337,IND
3.90312243,IND
3.90339494,IND
3.90376091,INF
3.90381551,INF
3.90496874,INF
3.90867472,INF
3.91055989,IND
3.91127777,INF
3.91227841,INF
3.91368842,INF
3.91460919,INF
3.91768765,INF
3.92053175,INF
3.92408442,IND
3.92447662,INF
3.9267118,INF
3.92694974,INF
3.92746019,INF
3.93096685,INF
3.93148804,IND
3.93257833,INF
3.93277955,INF
3.93456125,INF
3.93527079,INF
3.93531656,INF
3.93536067,INF
3.93619156,INF
3.93631411,INF
3.93830705,INF
3.94036102,INF
3.94224191,INF
3.94252276,INF
3.94335461,IND
3.94361901,INF
3.94407487,IND
3.94481373,INF
3.94570994,IND
3.94681978,INF
3.94786382,INF
3.94885945,INF
3.9506247,INF
3.95075154,INF
3.95120549,IND
3.95375729,INF
3.95522308,IND
3.95684648,IND
3.95877814,INF
3.96100163,INF
3.96263123,IND
3.96834254,INF
3.96855855,INF
3.97109509,INF
3.97250462,INF
3.97286606,INF
3.97297931,INF
3.97339988,INF
3.97462726,INF
3.97465897,INF
3.97647142,INF
3.97830129,INF
3.98014617,INF
3.98085713,INF
3.9820044,INF
3.98326206,INF
3.98387384,INF
3.98769093,INF
3.99424076,INF
3.99485755,INF
4.00255203,INF
4.00325346,INF
4.00390768,INF
4.00567579,IND
4.00732517,INF
4.00839424,IND
4.01128149,INF
4.01391649,INF
4.01817989,INF
4.01922703,IND
4.01987743,INF
4.01995754,INF
4.02018118,INF
4.02054501,IND
4.02386522,IND
4.02403736,INF
4.02475739,INF
4.02535248,IND
4.0263567,INF
4.02671671,INF
4.02900982,IND
4.02902699,INF
4.03062391,INF
4.03244543,INF
4.03984404,INF
4.04123354,INF
4.04479456,INF
4.04507732,INF
4.04881382,IND
4.04903555,INF
4.05063152,INF
4.05331421,INF
4.05371428,INF
4.05467272,INF
4.0554018,INF
4.06087732,IND
4.06138849,INF
4.0620079,INF
4.06282663,INF
4.06450367,INF
4.06573439,INF
4.06731939,INF
4.06854391,INF
4.07211542,INF
4.07234144,INF
4.07265806,IND
4.07467651,INF
4.07536173,INF
4.07644558,INF
4.07799864,INF
4.08322096,INF
4.086339,IND
4.08903503,INF
4.09233141,INF
4.093678,IND
4.09501028,INF
4.0972271,INF
4.10114908,INF
4.10323763,INF
4.10439873,INF
4.10497093,INF
4.10604143,INF
4.10633945,INF
4.10745192,INF
4.10943079,INF
4.10948277,INF
4.109725,INF
4.1136179,IND
4.11392021,INF
4.11452866,INF
4.11462069,INF
4.1171875,IND
4.11759663,INF
4.11867666,INF
4.12055492,INF
4.12079954,IND
4.12351847,INF
4.12381697,INF
4.12445307,IND
4.12505674,IND
4.12735844,INF
4.12794018,IND
4.12814856,INF
4.12847948,IND
4.13188601,INF
4.13277006,INF
4.13305426,INF
4.13316154,INF
4.13381195,IND
4.13463926,INF
4.13745689,INF
4.13887262,INF
4.14137459,INF
4.14240026,INF
4.14412117,INF
4.148036,INF
4.15078354,INF
4.15101814,INF
4.15534544,INF
4.15744352,INF
4.15827036,INF
4.15960979,INF
4.15992737,INF
4.16199255,INF
4.16250896,IND
4.16309452,INF
4.16324902,INF
4.16410065,INF
4.16507387,INF
4.16876841,INF
4.16977739,INF
4.17075539,INF
4.17237282,INF
4.17740679,INF
4.17822504,INF
4.17840958,IND
4.17897892,INF
4.17927551,IND
4.17935896,INF
4.18008327,INF
4.18176365,IND
4.18353558,INF
4.18405485,INF
4.18551302,IND
4.18850613,INF
4.19061756,INF
4.19069958,IND
4.19075727,INF
4.19243908,IND
4.19343138,INF
4.19455862,INF
4.1968751,IND
4.19722033,INF
4.19734049,INF
4.20056915,IND
4.20126247,INF
4.20242643,INF
4.20559978,INF
4.2058959,INF
4.20661783,INF
4.20687103,INF
4.20738649,INF
4.20918798,INF
4.2098856,INF
4.20991564,INF
4.21172953,INF
4.21394014,INF
4.21411896,INF
4.21425056,INF
4.2151494,INF
4.21829796,INF
4.219028,INF
4.22023821,INF
4.22024584,INF
4.22357321,INF
4.22407007,INF
4.22864103,IND
4.23049593,INF
4.23115969,INF
4.23159361,INF
4.23191452,INF
4.23313808,INF
4.23329973,IND
4.2389431,INF
4.23896313,INF
4.23943901,INF
4.2415247,INF
4.24365234,INF
4.24543476,INF
4.24634552,INF
4.24966431,INF
4.25043583,INF
4.25136852,INF
4.25177288,INF
4.25289011,INF
4.25479746,IND
4.25897169,INF
4.25938702,INF
4.26148415,INF
4.26285124,IND
4.26338959,INF
4.26473665,INF
4.26628542,IND
4.26679611,INF
4.26816559,INF
4.26822805,INF
4.26879978,INF
4.26941061,INF
4.26960421,INF
4.27022219,IND
4.27069521,INF
4.27135468,IND
4.27173042,INF
4.27175093,IND
4.2723732,INF
4.27298975,INF
4.27551842,IND
4.27671528,INF
4.27749681,INF
4.27775097,IND
4.27815056,INF
4.28037024,INF
4.280931,INF
4.28240108,INF
4.28333998,IND
4.28465843,INF
4.28467512,INF
4.28483772,INF
4.28544664,INF
4.28600025,INF
4.28685093,IND
4.28756285,INF
4.28978872,INF
4.29001999,INF
4.2904954,IND
4.29136896,INF
4.29157257,IND
4.29175806,INF
4.29256392,INF
4.29314423,IND
4.29401398,INF
4.29463863,INF
4.29605627,INF
4.29615211,INF
4.29739714,INF
4.29776716,INF
4.2981782,INF
4.29850674,INF
4.29874659,INF
4.29896212,INF
4.29907322,IND
4.30174541,INF
4.30264568,INF
4.30564022,INF
4.30583143,INF
4.3065443,INF
4.30851889,IND
4.30895758,INF
4.31195879,INF
4.31254911,IND
4.31269789,INF
4.31400394,INF
4.31433058,INF
4.31474304,INF
4.31483555,INF
4.31758785,INF
4.31796789,INF
4.31893301,INF
4.31976175,INF
4.3202157,INF
4.32142591,IND
4.32272005,INF
4.3237052,INF
4.32423782,INF
4.3251009,INF
4.32529831,INF
4.32595253,INF
4.32608604,INF
4.32616854,INF
4.32617712,INF
4.32644081,INF
4.32648945,INF
4.32671165,INF
4.32735825,INF
4.32753515,INF
4.32825089,IND
4.32839298,INF
4.32949305,INF
4.33017445,INF
4.33064747,IND
4.330832,INF
4.3315053,INF
4.33170605,INF
4.33227968,INF
4.33521032,INF
4.33671522,INF
4.33733368,INF
4.33800316,INF
4.33819818,INF
4.33828974,INF
4.3387084,INF
4.33891916,IND
4.33897161,INF
4.34010077,INF
4.34163094,INF
4.34343004,INF
4.34431219,INF
4.34473705,INF
4.34474611,INF
4.34504557,INF
4.35098839,INF
4.35129166,INF
4.35140324,INF
4.35191727,INF
4.35288191,IND
4.35313797,IND
4.35318089,INF
4.35470104,INF
4.35497522,INF
4.35661364,INF
4.35740042,INF
4.35744762,INF
4.358356,INF
4.35935736,IND
4.36158466,INF
4.3616581,INF
4.36185646,INF
4.3619709,INF
4.36299706,INF
4.36299706,INF
4.36299706,INF
4.36299706,INF
4.36299706,INF
4.36351395,INF
4.36420965,INF
4.36500931,INF
4.36693287,INF
4.36715698,INF
4.3694911,INF
4.36950493,INF
4.36975288,INF
4.37267113,INF
4.3731122,INF
4.37365723,INF
4.37481213,INF
4.37653494,INF
4.37698746,INF
4.38066721,INF
4.38412094,INF
4.3867321,IND
4.38734007,INF
4.38843584,INF
4.38892937,INF
4.39094162,INF
4.39553356,INF
4.40071154,INF
4.40131378,INF
4.40236664,INF
4.40252066,INF
4.4110508,INF
4.41336346,INF
4.41478395,INF
4.41500187,INF
4.41540813,INF
4.41578674,INF
4.41628218,INF
4.41846609,INF
4.41943312,INF
4.42054749,IND
4.42161512,INF
4.42388439,IND
4.42485094,INF
4.42493057,INF
4.4263916,INF
4.42672396,INF
4.42685795,INF
4.42729712,IND
4.42773628,INF
4.42816973,INF
4.43067837,INF
4.43156815,INF
4.4350419,INF
4.43617535,INF
4.43813324,INF
4.43868351,INF
4.4389739,INF
4.4392643,INF
4.43979645,INF
4.44017982,INF
4.44046211,INF
4.44092751,IND
4.44252586,IND
4.44415808,INF
4.4453187,INF
4.44798613,INF
4.45020962,INF
4.45166492,INF
4.45318031,IND
4.45428514,INF
4.45519352,INF
4.4567976,INF
4.45707464,INF
4.45776176,INF
4.45845985,INF
4.4584918,IND
4.45857334,IND
4.45911837,INF
4.45996618,INF
4.46200466,IND
4.46225309,INF
4.46235275,IND
4.46269798,INF
4.46461439,INF
4.46468592,INF
4.46577692,INF
4.46588898,IND
4.46635294,INF
4.46733952,INF
4.46891451,IND
4.46985817,INF
4.47003651,IND
4.47008276,INF
4.47106266,IND
4.4723525,INF
4.4733696,INF
4.47388792,INF
4.47400761,INF
4.4746213,INF
4.47491026,INF
4.47545385,IND
4.47555351,INF
4.47722292,IND
4.47759104,IND
4.47858858,IND
4.48147154,INF
4.48152637,INF
4.48260403,INF
4.48315096,IND
4.48345995,INF
4.48430729,INF
4.48536205,INF
4.48629904,INF
4.48682833,IND
4.48690224,INF
4.48737621,IND
4.48803234,IND
4.48903131,IND
4.48978043,INF
4.49061441,IND
4.49127817,INF
4.49310875,IND
4.49551535,IND
4.4958787,INF
4.49628019,INF
4.49675941,INF
4.49676323,IND
4.49723387,INF
4.49899864,IND
4.50068521,INF
4.5010128,INF
4.50208569,INF
4.50306892,INF
4.5034771,INF
4.50557518,INF
4.50605679,INF
4.5065937,INF
4.50796461,IND
4.50803137,INF
4.50871944,IND
4.50874662,INF
4.50922346,INF
4.50977468,INF
4.51011992,INF
4.51154089,INF
4.51191759,IND
4.51222038,INF
4.51228333,IND
4.51240778,INF
4.51247978,INF
4.51263142,INF
4.51268387,IND
4.51274729,IND
4.51302195,IND
4.51330328,IND
4.513412,IND
4.51359081,IND
4.51388359,INF
4.51414728,INF
4.51443291,INF
4.51443481,INF
4.51507187,INF
4.51776791,INF
4.51922607,INF
4.51985836,INF
4.52049541,INF
4.52059174,INF
4.52119684,IND
4.52252722,INF
4.52255964,INF
4.52286053,IND
4.5231905,INF
4.52325439,INF
4.52396107,INF
4.52463865,INF
4.52649117,INF
4.52780485,IND
4.52832651,INF
4.52889156,INF
4.52936745,INF
4.52952337,INF
4.53122282,IND
4.53331566,IND
4.53351641,INF
4.53415823,INF
4.53425694,INF
4.53431463,INF
4.53435659,INF
4.53449011,INF
4.53539896,INF
4.53709555,INF
4.53867579,INF
4.54258633,INF
4.54284859,INF
4.54326296,IND
4.54374599,INF
4.546875,INF
4.54816723,INF
4.5499959,INF
4.55064154,INF
4.55079126,INF
4.55219221,INF
4.55253649,IND
4.5540452,IND
4.55735683,IND
4.56216049,IND
4.5628109,IND
4.56438255,INF
4.56562901,INF
4.57045746,IND
4.57227612,IND
4.57327127,INF
4.57724953,INF
4.57855749,INF
4.57938528,INF
4.57998228,INF
4.58122635,IND
4.58459282,INF
4.58720064,IND
4.58858395,INF
4.58892727,IND
4.5894866,INF
4.59252071,INF
4.59258938,INF
4.59267616,INF
4.59358168,INF
4.59394979,INF
4.59470558,INF
4.59546232,INF
4.59582329,INF
4.59640074,INF
4.59693718,INF
4.59849453,INF
4.60115528,IND
4.60270405,IND
4.605165,INF
4.60627174,INF
4.60793304,INF
4.60892582,INF
4.61246347,INF
4.61392689,INF
4.61930943,INF
4.61961985,IND
4.62050295,INF
4.62093687,INF
4.62158871,IND
4.62292957,INF
4.62326765,INF
4.62431335,INF
4.62451935,INF
4.62642431,INF
4.62800789,INF
4.63242245,IND
4.63297033,INF
4.63394356,INF
4.63397026,INF
4.634758,IND
4.63500452,INF
4.63501501,INF
4.63546991,INF
4.63788414,INF
4.63861799,INF
4.6428256,INF
4.64298248,INF
4.64463234,INF
4.64560223,INF
4.64574289,INF
4.64791489,INF
4.64808893,INF
4.64916706,IND
4.64991856,IND
4.6520834,INF
4.65433455,IND
4.65493679,INF
4.65552902,INF
4.65579462,INF
4.65649319,INF
4.65702772,INF
4.65708113,INF
4.65738106,INF
4.65956783,IND
4.66084433,INF
4.66089582,INF
4.66129827,INF
4.66236687,INF
4.66236687,IND
4.66236687,IND
4.66236687,IND
4.66236687,IND
4.66594076,INF
4.66604519,INF
4.66623116,INF
4.66701794,INF
4.66749382,INF
4.66884995,INF
4.66941929,INF
4.66978931,INF
4.67327213,INF
4.67403603,IND
4.67457199,IND
4.67536497,INF
4.67635441,INF
4.67707348,INF
4.67807627,IND
4.67966986,INF
4.67996264,INF
4.6830411,IND
4.68448257,INF
4.68537331,INF
4.68634701,INF
4.68649912,INF
4.69014931,INF
4.69137716,INF
4.69168758,INF
4.69358301,INF
4.69382048,INF
4.69457197,INF
4.69667006,INF
4.69714022,IND
4.69714975,INF
4.69743633,INF
4.69825363,INF
4.69894028,INF
4.69914198,INF
4.70007038,INF
4.70020437,INF
4.70060539,INF
4.70264244,INF
4.70295382,INF
4.70366001,INF
4.70512486,IND
4.7054882,INF
4.70639658,INF
4.70671177,INF
4.70675945,INF
4.70708847,INF
4.70777082,INF
4.70810366,INF
4.70816183,INF
4.70860338,INF
4.70976686,INF
4.70983362,INF
4.71106625,INF
4.71250582,INF
4.71303368,INF
4.71318674,INF
4.71448231,INF
4.71463013,INF
4.7157774,IND
4.71647215,INF
4.71915913,IND
4.71931696,INF
4.71942711,INF
4.71996641,INF
4.72068501,INF
4.72070503,INF
4.72249937,INF
4.72271729,INF
4.72457743,INF
4.72484255,INF
4.72531033,INF
4.72595119,INF
4.72645187,IND
4.72737885,INF
4.72847128,INF
4.7285223,INF
4.72913742,INF
4.72986507,INF
4.73034859,INF
4.7313652,INF
4.73158932,IND
4.73225164,INF
4.73306131,INF
4.73395205,IND
4.73459005,INF
4.73514843,INF
4.73604965,INF
4.73745251,INF
4.73791075,INF
4.74077654,INF
4.74125195,INF
4.74126816,INF
4.74179029,INF
4.74210835,INF
4.74256945,IND
4.74297523,INF
4.74499559,INF
4.74501038,INF
4.74610996,INF
4.74611425,INF
4.74635267,INF
4.74672174,IND
4.74718666,IND
4.74768209,INF
4.74946642,INF
4.74974251,IND
4.74991369,INF
4.75077581,INF
4.75088787,INF
4.75449705,INF
4.75492477,IND
4.75662184,INF
4.75822639,IND
4.75833464,IND
4.75849199,INF
4.75873423,INF
4.76028681,INF
4.76071119,IND
4.76102209,INF
4.76261711,IND
4.76308155,INF
4.76342154,INF
4.76428986,INF
4.76453876,INF
4.76507711,INF
4.76531696,INF
4.76708078,INF
4.76874161,INF
4.76986074,INF
4.77097225,INF
4.77261019,INF
4.77318239,INF
4.77341318,INF
4.7734251,INF
4.77421856,INF
4.77509737,INF
4.77518559,INF
4.77552319,IND
4.77572536,INF
4.77600288,INF
4.78004217,IND
4.78431654,INF
4.78567028,INF
4.78567457,INF
4.78567457,INF
4.78832865,INF
4.78856039,INF
4.78858852,INF
4.7887392,INF
4.7895546,INF
4.78969288,INF
4.78975058,INF
4.79036331,IND
4.79071379,IND
4.79134083,INF
4.79214382,INF
4.79325914,INF
4.79402637,INF
4.79505301,IND
4.79601526,IND
4.79759359,INF
4.79833221,INF
4.79898453,IND
4.79934168,IND
4.80454874,INF
4.805089,INF
4.80708027,INF
4.80711699,INF
4.808002,INF
4.80802631,INF
4.80829334,INF
4.8094182,INF
4.80959463,INF
4.80967951,INF
4.81150389,INF
4.81202507,IND
4.81289959,INF
4.81304884,INF
4.81334496,INF
4.8138175,IND
4.81473684,INF
4.81526518,INF
4.81601906,INF
4.81684542,IND
4.81706047,INF
4.81713104,INF
4.8202343,INF
4.82033157,INF
4.82059765,INF
4.82137489,INF
4.82213926,INF
4.82368231,INF
4.82498837,INF
4.82822657,IND
4.82873583,INF
4.8298254,INF
4.83041906,INF
4.8308773,IND
4.8309207,INF
4.83135653,INF
4.83138037,INF
4.83224297,INF
4.83262014,INF
4.83350229,INF
4.83391333,INF
4.83518791,INF
4.83556843,INF
4.83579254,INF
4.83595896,INF
4.83827209,IND
4.83855295,INF
4.83891535,IND
4.84157324,INF
4.84185886,INF
4.84403992,INF
4.84437418,INF
4.84462976,INF
4.84518051,INF
4.84570742,INF
4.8464632,INF
4.8467617,INF
4.84772301,INF
4.84825325,INF
4.84968185,INF
4.84995031,INF
4.85109854,INF
4.85134315,INF
4.85140419,INF
4.85195208,INF
4.85195541,INF
4.85427046,INF
4.85511541,INF
4.85565758,INF
4.85572529,INF
4.85603905,INF
4.85677147,INF
4.85787535,INF
4.85895252,INF
4.86212683,INF
4.86280823,INF
4.86345005,INF
4.86470652,INF
4.86486864,INF
4.86676693,IND
4.86945009,INF
4.87159491,INF
4.87190771,INF
4.87254524,INF
4.87282133,INF
4.87326527,INF
4.87411356,INF
4.87460804,INF
4.8751483,IND
4.87531519,INF
4.87854195,INF
4.88185406,INF
4.88419199,INF
4.88555002,INF
4.88779259,INF
4.88932562,INF
4.89075184,IND
4.89144611,INF
4.89396715,INF
4.8942318,INF
4.89458513,IND
4.8945961,IND
4.89638186,INF
4.89713192,IND
4.89714575,INF
4.89734888,INF
4.89798689,INF
4.8980875,IND
4.89973068,INF
4.90009356,INF
4.90162182,INF
4.90200615,INF
4.90385151,INF
4.90445662,INF
4.90485525,INF
4.90526056,INF
4.90742397,INF
4.90749073,IND
4.90759611,INF
4.90819025,INF
4.90848446,IND
4.91014481,INF
4.91176653,INF
4.91207218,INF
4.91247129,INF
4.91262054,INF
4.91281986,INF
4.91306925,INF
4.91310883,INF
4.91314602,INF
4.91322899,INF
4.91364527,INF
4.9146533,INF
4.91546965,INF
4.91580153,INF
4.916255,INF
4.91838837,INF
4.91840315,INF
4.91925669,INF
4.92150307,INF
4.92290688,IND
4.92447281,INF
4.92467356,INF
4.92550087,INF
4.92564869,INF
4.92699623,INF
4.92699957,INF
4.92752934,INF
4.92850113,INF
4.92862511,INF
4.92891788,IND
4.92960978,IND
4.92967844,INF
4.9302578,IND
4.93029833,INF
4.93082952,IND
4.93108749,INF
4.9334383,INF
4.93405151,IND
4.93507338,INF
4.9354744,INF
4.93729544,INF
4.93803883,INF
4.93885612,INF
4.94269705,INF
4.94677687,IND
4.94776678,IND
4.9490962,INF
4.95125198,IND
4.95225048,INF
4.95651436,INF
4.95655441,INF
4.96009636,INF
4.96209764,INF
4.96607542,INF
4.96927786,IND
4.96997595,INF
4.97036886,INF
4.97148991,INF
4.97311211,INF
4.97352123,INF
4.97429466,INF
4.97647285,INF
4.98064518,INF
4.98559952,INF
4.98719263,IND
4.98969507,INF
4.99083185,INF
4.99194908,INF
4.99291611,INF
4.99456882,INF
4.99508142,INF
4.99776363,INF
4.99857903,INF
4.99959469,INF
5.00048399,INF
5.00201225,INF
5.00439167,INF
5.00522566,INF
5.005723,INF
5.00590229,INF
5.00785303,IND
5.00862503,INF
5.01052094,INF
5.0113368,INF
5.0121069,INF
5.01240826,INF
5.01352072,INF
5.01392031,IND
5.01428223,INF
5.01613903,INF
5.01709509,INF
5.01753521,IND
5.0179739,INF
5.02116013,INF
5.02301502,INF
5.02418756,IND
5.02452469,INF
5.02478647,INF
5.02758455,INF
5.02790308,INF
5.02916193,INF
5.03017759,INF
5.03292751,IND
5.03401756,INF
5.03427696,INF
5.03430319,INF
5.03523636,INF
5.03561068,INF
5.03841686,INF
5.03911543,INF
5.04011965,INF
5.04015017,IND
5.040277,IND
5.04153681,INF
5.04211664,INF
5.04375792,INF
5.04460955,INF
5.04518032,INF
5.04751873,IND
5.04880285,INF
5.05028534,INF
5.05086803,INF
5.05315113,INF
5.05428314,IND
5.05546856,INF
5.05611944,INF
5.05643034,INF
5.05689716,INF
5.05835438,INF
5.05901718,INF
5.05910206,INF
5.0611639,INF
5.06248283,INF
5.06302166,INF
5.06499338,IND
5.06556654,IND
5.066185,IND
5.06773138,INF
5.06815958,INF
